name,city,state,zipcode,address1,address2,category1_id,category2_id,category3_id,category1,category2,category3,phone,website,latitude,longitude
Mastrogiulio Software Services Inc,New York City,NY,10014,136 Waverly Place Apartment 5a,Not Available,0,0,0,Other Business Services,"Services, NEC",Services (Unclassified),9176220234,Not Available,40.732887,-74.000308
Thuy LLC,New York City,NY,10012,114 West Houston St Apartment 3,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Women's Ready-To-Wear Apparel,6464299521,Not Available,40.727543,-74.000814
Marcella Newman Sales,New York City,NY,10018,209 West 38th St,Not Available,0,0,0,Apparel,Men's and Boys' Clothing and Furnishings,Wholesale Sportswear,2128694888,Not Available,40.753696,-73.989055
limecellular,New York City,NY,10018,"1370 Broadway 5th Floor New York, USA",Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),8006999130,Not Available,40.7552681,-73.996
Homebred Ltd,Westbury,NY,11590,3580 Oceanside Road Unit 3,Not Available,0,0,0,Travel & Leisure,"Racing, Including Track Operations",Racing Horses,0,Not Available,40.624124,-73.633166
City Of New York,New York City,NY,10007,2 Lafayette St Floor 5,Not Available,0,0,0,Government,Administration of Public Health Programs,"Health Statistics Center, Government",0,Not Available,40.713811,-74.003717
Hyman Henry,Rochester,NY,14621,184 Wilkins St,Not Available,0,0,0,Associations/Non-Profits,Religious Organizations,Churches,5855442452,Not Available,43.17829,-77.605746
Prudential Real Estate,Roslyn,NY,11576,1314 Old Northern Boulevard,Not Available,0,0,0,Real Estate,Real Estate Agents and Managers,Real Estate,5166213555,Not Available,40.80015,-73.64982
Swain Gary W MD,New York City,NY,10029,5 East 97th St # 59,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2122419410,Not Available,40.78824,-73.95447
Stizzoli Usa Corp,Woodbury,NY,11797,21 Chauncey Place,Not Available,0,0,0,Apparel,"Women's, Children's, and Infants' Clothing and Accessories",Wholesale Women's Apparel,5166779437,Not Available,40.823385,-73.477266
Hibachi Grill Express,Hicksville,NY,11801,358 Broadway Mall,Not Available,0,0,0,Restaurants & Bars,Restaurants,Grills (Eating Places),5169380740,hibachigrillexpress.com,40.77371,-73.52957
Chickens Chicken Inc,Syosset,NY,11791,11 Berry Hill Road,Not Available,0,0,0,Restaurants & Bars,Restaurants,Chicken Restaurants,5165587087,Not Available,40.8264,-73.50224
Levoyage Travel Inc,New York City,NY,10017,211 East 43rd St,Not Available,0,0,0,Travel & Leisure,Travel Agencies,Travel Agencies,2125577090,Not Available,40.751371,-73.97364
Fiducial,New York City,NY,10019,1370 Avenue Of The Americas Floor 31,Not Available,0,0,0,Professional Services,"Accounting, Auditing, and Bookkeeping Services",Accounting and Bookkeeping Services,2122073157,fiducial.com,40.76333,-73.97785
Grey Hawk Dog Training LLC,Baldwin,NY,11510,1052 Van Buren St,Not Available,0,0,0,Agriculture,"Animal Specialty Services, Except Veterinary",Animal Training Services,5162636310,greyhawkdogtraining.com,40.633749,-73.600039
First Frederal Plaza Building,Rochester,NY,14614,16 West Main St # 110,Not Available,0,0,0,Real Estate,Operators of Nonresidential Buildings,Office Buildings and Parks,5852322330,firstfederalplaza.com,43.155756,-77.61302
Pretty Jewelry Inc,New York City,NY,10036,62 west 47 street<br/>Suite 902,Not Available,0,0,0,Other industry Products & Services,"Jewelers' Findings and Materials, and Lapidary Work",Jewelers Findings/Materials/Lapidary Manufacturers,2127682777,Not Available,40.75773621,-73.981
Park Avenue Transportation,Oceanside,NY,11572,3334 Long Beach Road # 119,Not Available,0,0,0,Passenger Car Leasing,"Transportation Services, NEC",Transportation,5168056364,Not Available,40.629852,-73.64118
Equinox Soho,New York City,NY,10012,568 Broadway,Not Available,0,0,0,Associations/Non-Profits,"Civic, Social, and Fraternal Associations",Clubs,2123344631,equinox.com,40.724243,-73.997691
Kazee Ann MD,Rochester,NY,14642,601 Elmwood Avenue # 655,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,5852752100,urmc.rochester.edu,43.12224,-77.6252
Agile Group,New York City,NY,10022,590 Madison Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),2125214107,Not Available,40.762016,-73.972764
Espocinema,Rochester,NY,14623,100 Woodsmeadow Lane,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,5852720139,Not Available,43.102269,-77.597345
Portable Training Inc,New York City,NY,10022,25 Sutton Place South Apartment 6a,Not Available,0,0,0,Educational Services,Data Processing Schools,Data Processing Schools,2128381065,portabletraining.com,40.756496,-73.961215
Financial Control,New York City,NY,10038,123 William St Floor 23,Not Available,0,0,0,Government,"General Government, NEC",State Government-General Offices,2124175046,fcb.state.ny.us,40.709082,-74.006997
"Wendy's, 6th Avenue, New York, NY",New York City,NY,10036,1211 6th Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),2127193656,Not Available,40.75868988,-73.982
Nelson A Soler,Valley Stream,NY,11581,19 Greenwood Place,Not Available,0,0,0,Agriculture,Landscape Counseling and Planning,Landscape Services,5167925963,Not Available,40.656068,-73.708536
Tree Top Specialist,Levittown,NY,11756,24 Ponder Lane,Not Available,0,0,0,Agriculture,Ornamental Shrub and Tree Services,Ornamental Shrub and Tree Services,5167355598,Not Available,40.738674,-73.519675
United Donz Entertainment Inc,New York City,NY,10013,401 Broadway # 306,Not Available,0,0,0,Travel & Leisure,"Bands, Orchestras, Actors, and Other Entertainers and Entertainment Groups",Entertainment Groups,3474012041,Not Available,40.71882,-74.002592
265 Grocery LLC,New York City,NY,10012,265 Lafayette St,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,2122748601,Not Available,40.723601,-73.996456
Binary Tree Inc,New York City,NY,10038,15 Maiden Lane,Not Available,0,0,0,Agriculture,Ornamental Shrub and Tree Services,Tree Services,2123749280,Not Available,40.709286,-74.009027
AAA Always #1 Towing,New York City,NY,10028,170 East 83rd St,Not Available,0,0,0,Automotive Services,"Automotive Services, Except Repair and Carwashes",Automotive Towing Services,2127920721,Not Available,40.77715,-73.956215
Arkonac Burak MD,New Hyde Park,NY,11040,27005 76th Avenue,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,7184703500,Not Available,40.753831,-73.706143
Daily Grocery,New York City,NY,10031,132 Hamilton Place,Not Available,0,0,0,Shopping & Stores,Grocery Stores,Grocery Stores,2123681575,Not Available,40.82395,-73.94919
Precision Interconnect Corp,New York City,NY,10016,161 East 32nd St,Not Available,0,0,0,Electrical,"Electronic Parts and Equipment, NEC",Wholesale Electronic Equipment and Supplies,2127842000,precisioninter.com,40.74472,-73.9796
Makalot Group USA Inc,New York City,NY,10001,350 7th Avenue,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),2125649805,makalot.com.tw,40.748819,-73.992291
Richards Anthony I DDS,New York City,NY,10019,425 West 59th St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Physicians Offices,2125234000,Not Available,40.765982,-73.985122
Munson Elizabeth P,New York City,NY,10036,1155 Avenue Of The Americas Floor 9,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,2128198200,Not Available,40.756545,-73.982923
Central Lewmar LLC,New York City,NY,10013,161 Avenue Of Amricas,Not Available,0,0,0,Printing & Publishing,Printing and Writing Paper,Fine Paper,2123373249,internationalpaper.com,40.725681,-74.004149
Alan M Nelson Esq,New York City,NY,10038,111 John St Room 312,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,2126084197,Not Available,40.707682,-74.005693
Sadiq Asma MD,New York City,NY,10003,10 Union Square East,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,2128448324,spineinstituteny.com,40.735993,-73.989317
Silver A M D,New York City,NY,10032,630 West 168th St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Physicians Offices,2123059335,Not Available,40.841322,-73.940727
Faustin Daniel MD,Manhasset,NY,11030,41 Doral Drive,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,5164394815,Not Available,40.776487,-73.674524
Gullen Martin E,Rochester,NY,14624,76 Hillary Drive,Not Available,0,0,0,Shopping & Stores,"Miscellaneous Retail Stores, NEC",Wedding Supplies and Services,5853815292,Not Available,43.09591,-77.78434
Freshway Distributors,Hicksville,NY,11801,40 Ludy St,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Packaging Services,5168703333,Not Available,40.75867,-73.5103
The Sloan Wine Group LLC,New York City,NY,10001,135 W 26th Street # 7d,Not Available,0,0,0,Beverages,Wine and Distilled Alcoholic Beverages,Wholesale Wines,2122551755,Not Available,40.7454,-73.99284
Jack Angelou Law Office,Mineola,NY,11501,145 Willis Avenue # 2,Not Available,0,0,0,Legal,Legal Services,Law Firms and Law Offices,5162483750,Not Available,40.74388,-73.63815
Ctsvoip.com,New York City,NY,10016,149 Madison Avenue Room 902,Not Available,0,0,0,Other Consumer Products & Services,Computer and Computer Software Stores,Computer Sales,2127389249,ctsvoip.com,40.74629,-73.98393
Telebeam Telephone Systems,New York City,NY,10016,419 Park Avenue South,Not Available,0,0,0,Telecommunications & Wireless,"Telephone Communications, Except Radiotelephone",Telephone Companies,2126832843,Not Available,40.743843,-73.983617
Izabiz Limited,New York City,NY,10024,200 West 86th St Apartment 18m,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),2125950005,Not Available,40.787659,-73.975095
Norcott Frederick W MD,Syosset,NY,11791,66 Split Rock Road,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,5169213131,Not Available,40.82757,-73.50312
Sun Lico Furniture & Lighting,New York City,NY,10011,210 West 14th St,Not Available,0,0,0,Furnishings,Furniture,Wholesale Furniture Dealers,2128078688,Not Available,40.738659,-74.000073
Bellerose Construction,Garden City,NY,11530,160 Tullamore Road,Not Available,0,0,0,Building & Construction,Concrete Work,Concrete Contractors,5167399830,Not Available,40.730069,-73.668338
Workwell Partners,New York City,NY,10016,245 5th Avenue # 904,Not Available,0,0,0,Furnishings,Furniture,Office and Public Building Furniture,2122510210,Not Available,40.74437,-73.98752
En-Toto Boutiques,Great Neck,NY,11021,550 Northern Boulevard,Not Available,0,0,0,Shopping & Stores,Women's Clothing Stores,Women's Ready-To-Wear Apparel,5168298503,Not Available,40.78123,-73.71806
Hh Tile,Hempstead,NY,11550,190 Emery St,Not Available,0,0,0,Shopping & Stores,"Hobby, Toy, and Game Shops",Ceramic Equipment and Supplies,5164256953,Not Available,40.689506,-73.614131
Minimax Travel Consultants,New York City,NY,10028,80 East End Avenue,Not Available,0,0,0,Professional Services,Management Consulting Services,Business Management Consultants,2129887919,Not Available,40.773071,-73.9461
Nbe Desing Corp,Massapequa,NY,11758,2673 Rebecca St,Not Available,0,0,0,Advertising & Marketing,"Advertising, NEC",Display Designers and Producers,5163083179,Not Available,40.68031,-73.4588
Permanent Mission-Albania,New York City,NY,10010,156 5th Avenue # 1210,Not Available,0,0,0,Associations/Non-Profits,"Civic, Social, and Fraternal Associations",Clubs,2122557380,albania-un.org,40.740036,-73.990764
Pugach Mark E MD,Great Neck,NY,11021,560 Northern Boulevard # 203,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Doctors,5164820600,nsima.com,40.78156,-73.71733
Comfort Specialists Inc,Oceanside,NY,11572,3555 Hargale Road,Not Available,0,0,0,Other Consumer Products & Services,"Plumbing, Heating, and Air-Conditioning",Heating Contractors,5167642300,comfortspecialists.com,40.62471,-73.635
Next Street Financial LLC,New York City,NY,10011,37 West 20th St # 1101,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Financial Services,6463929500,nextstreet.com,40.74079,-73.993223
Pretty Nail,East Meadow,NY,11554,2298 Hempstead Turnpike,Not Available,0,0,0,Consumer Services,Beauty Shops,Manicurists,5165794682,Not Available,40.72506,-73.55147
Nazareth Nursery Montessori,New York City,NY,10011,216 West 15th St,Not Available,0,0,0,Consumer Services,Child Day Care Services,Child Care Services,2122431881,nazarethnursery.org,40.73956,-74.00011
John Trouern Trend,New York City,NY,10019,142 West 49th St,Not Available,0,0,0,Nonclassifiable establishments,Nonclassifiable establishments,Nonclassified Establishments,2129218473,Not Available,40.759356,-73.980847
New York Public Library,New York City,NY,10019,742 10th Avenue,Not Available,0,0,0,Educational Services,Libraries,Public Libraries,2125865098,Not Available,40.76505,-73.99145
New York Cares,New York City,NY,10006,65 Broadway Floor 19,Not Available,0,0,0,Associations/Non-Profits,Individual and Family Social Services,Self Help Groups,2122285000,newyorkcares.org,40.70677,-74.012588
SMG Music World,New York City,NY,10022,550 Madison Avenue,Not Available,0,0,0,Travel & Leisure,Theatrical Producers (Except Motion Picture) and Miscellaneous Theatrical Servic,Professional Talent Management,2125748102,Not Available,40.7613,-73.97308
Beauty America LLC,Great Neck,NY,11021,57 Watermill Lane,Not Available,0,0,0,Consumer Services,Beauty Shops,Beauty Salons,5164415290,Not Available,40.77817,-73.7329
Jeffrey Crespin,New York City,NY,10019,425 West 59th St,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Medical Centers,2125237090,Not Available,40.76987,-73.985953
CoronadoVision,New York City,NY,10023,175 west 76th st,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Business Services (Unclassified),6023580652,Not Available,40.78059,-73.97832
I Wanna Be On Inc,New York City,NY,10011,450 West 17th St Apartment 703,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,2129243901,Not Available,40.743569,-74.006025
Sassoon,New York City,NY,10065,449 East 68th St # 8,Not Available,0,0,0,Healthcare,Offices and Clinics of Doctors of Medicine,Obstetricians,2122885760,Not Available,40.76476,-73.95674
Pest Control of New York,New York City,NY,10001,630 West 30th St,Not Available,0,0,0,Other Business Services,Disinfecting and Pest Control Services,Pest Control,6464342002,Not Available,40.75389,-74.00532
Schwarz Raimonde L,New York City,NY,10019,142 West 57th St # 1600,Not Available,0,0,0,Legal,Legal Services,Lawyers and Attorneys,2122453260,Not Available,40.764976,-73.978884
Waiting Room Subscription LLC,New York City,NY,10018,104 West 40th St Floor 17,Not Available,0,0,0,Printing & Publishing,"Books, Periodicals, and Newspapers",Magazine Distributors,2126610475,wrss.com,40.753616,-73.985334
Cyriac Lizon,Cedarhurst,NY,11516,116 Washington Avenue,Not Available,0,0,0,Healthcare,"Offices and Clinics of Health Practitioners, NEC",Science of Mind Practitioners,5163742626,Not Available,40.6201,-73.72707
Edwin Gould Foundation-Child,New York City,NY,10005,55 Exchange Place # 602,Not Available,0,0,0,Associations/Non-Profits,"Membership Organizations, NEC",Organizations,2129825200,edwingouldfoundation.org,40.706123,-74.008936
Fancy 72 Cleaners,New York City,NY,10021,1384 2nd Avenue Apartment 1,Not Available,0,0,0,Consumer Services,"Garment Pressing, and Agents for Laundries and Drycleaners",Garment Pressing and Cleaners' Agents,2127729443,Not Available,40.768181,-73.958806
Collec Harlem Fine Arts,New York City,NY,10026,1400 5th Avenue Apartment 7o,Not Available,0,0,0,Other Business Services,"Business Services, NEC",Unclassified,9173121821,Not Available,40.800146,-73.947041
